N,Nodes,Cores,Total_Time_srun,IO_Time,Comm_Time,CPU_Time
536869888,4,1,19.00,3.772898,0.000034,14.712278
536869888,4,2,12.91,2.355281,1.545495,8.223145
536869888,4,3,9.61,1.507611,1.807641,5.470585
536869888,4,4,7.75,1.632112,1.313118,4.067152
536869888,4,5,7.12,1.626674,1.368172,3.349279
536869888,4,6,7.55,2.995134,1.039557,2.780183
536869888,4,7,6.74,1.792124,1.585536,2.536331
536869888,4,8,6.65,2.186642,1.192212,2.181143
536869888,4,9,9.82,2.555256,1.782236,2.021155
536869888,4,10,33.21,2.055245,1.746119,1.870190
536869888,4,11,6.67,2.215284,1.841421,1.719628
536869888,4,12,7.91,2.165925,1.654472,1.578024
536869888,4,13,7.88,2.503774,1.787906,1.402621
536869888,4,14,12.62,2.869918,1.706125,1.316409
536869888,4,15,7.63,2.600453,1.654735,1.269429
536869888,4,16,6.31,2.333738,1.777131,1.292694
536869888,4,17,5.92,2.073134,1.721982,1.157050
536869888,4,18,6.12,2.157848,1.587528,1.087339
536869888,4,19,6.01,2.331532,1.654301,0.992808
536869888,4,20,5.46,1.707801,1.630042,1.080392
536869888,4,21,5.49,1.827708,1.656874,0.936139
536869888,4,22,5.47,1.919597,1.545492,0.936303
536869888,4,23,5.30,1.663541,1.597135,0.874663
536869888,4,24,5.12,1.720353,1.478548,0.820260
536869888,4,25,5.10,1.596108,1.512444,0.797098
536869888,4,26,5.58,2.062929,1.575667,0.759949
536869888,4,27,5.29,1.509841,1.529335,0.764812
536869888,4,28,5.12,1.715363,1.511774,0.685736
536869888,4,29,5.68,2.174389,1.528319,0.721852
536869888,4,30,4.80,1.454050,1.468416,0.686267
536869888,4,31,4.74,1.342513,1.479053,0.653447
536869888,4,32,4.92,1.752063,1.542506,0.654563
536869888,4,33,4.59,1.401905,1.463946,0.659861
536869888,4,34,4.92,1.747182,1.461220,0.659811
536869888,4,35,4.86,1.389426,1.528775,0.637771
536869888,4,36,5.00,1.638100,1.492243,0.613849
536869888,4,37,4.92,1.408122,1.512321,0.590888
536869888,4,38,5.24,1.962933,1.502851,0.571153
536869888,4,39,4.80,1.523163,1.412621,0.569904
536869888,4,40,4.87,1.581188,1.511242,0.597491
536869888,4,41,4.63,1.328383,1.531872,0.561907
536869888,4,42,4.79,1.326034,1.459696,0.543056
536869888,4,43,4.74,1.501180,1.454257,0.533940
536869888,4,44,4.78,1.311600,1.462928,0.574216
536869888,4,45,4.78,1.483184,1.421480,0.518561
536869888,4,46,4.58,1.398179,1.391797,0.496437
536869888,4,47,4.77,1.348928,1.471417,0.515838
536869888,4,48,4.99,1.256948,1.649438,0.499823
