N,Nodes,Cores,Total_Time_srun,IO_Time,Comm_Time,CPU_Time
191121,4,1,0.59,0.040361,0.000010,0.028514
191121,4,2,0.58,0.030661,0.000782,0.004839
191121,4,3,0.87,0.031998,0.003435,0.004450
191121,4,4,0.65,0.056803,0.004275,0.003828
191121,4,5,0.82,0.069756,0.001272,0.003090
191121,4,6,0.80,0.048975,0.001131,0.002749
191121,4,7,0.85,0.070193,0.004174,0.002632
191121,4,8,1.07,0.099605,0.018597,0.002756
191121,4,9,1.20,0.192444,0.003262,0.003082
191121,4,10,0.98,0.114509,0.001574,0.002566
191121,4,11,2.69,0.142418,0.004474,0.002163
191121,4,12,2.66,0.150912,0.002186,0.002554
191121,4,13,9.62,0.229797,0.002529,0.002613
191121,4,14,1.37,0.325735,0.003359,0.003397
191121,4,15,1.25,0.175842,0.002124,0.002046
191121,4,16,1.07,0.166709,0.029558,0.003538
191121,4,17,1.18,0.184011,0.002567,0.001847
191121,4,18,1.23,0.187552,0.002122,0.001897
191121,4,19,1.20,0.180796,0.002010,0.001884
191121,4,20,1.13,0.152632,0.001854,0.002443
191121,4,21,1.27,0.184283,0.002354,0.001892
191121,4,22,1.23,0.163293,0.002369,0.001619
191121,4,23,1.38,0.186097,0.002335,0.002235
191121,4,24,1.27,0.163660,0.004633,0.001911
191121,4,25,1.61,0.396345,0.004397,0.005646
191121,4,26,1.46,0.233088,0.003042,0.001913
191121,4,27,1.72,0.201402,0.002296,0.001931
191121,4,28,1.41,0.190410,0.002633,0.001932
191121,4,29,1.53,0.288406,0.002500,0.003340
191121,4,30,1.44,0.190138,0.001952,0.001975
191121,4,31,1.59,0.179967,0.002774,0.001710
191121,4,32,1.23,0.232164,0.027270,0.002440
191121,4,33,1.84,0.731970,0.010612,0.003460
191121,4,34,1.35,0.196698,0.002261,0.001855
191121,4,35,2.34,0.218461,0.002240,0.001962
191121,4,36,2.43,0.207635,0.002436,0.001980
191121,4,37,1.54,0.200455,0.002366,0.001975
191121,4,38,1.37,0.209912,0.002691,0.001794
191121,4,39,1.98,0.657194,0.033716,0.002328
191121,4,40,1.44,0.175039,0.002647,0.002044
191121,4,41,1.44,0.188077,0.002457,0.002059
191121,4,42,1.55,0.303563,0.003849,0.002499
191121,4,43,1.53,0.183014,0.002304,0.001695
191121,4,44,1.89,0.574336,0.004223,0.006326
191121,4,45,1.50,0.210101,0.002450,0.002014
191121,4,46,1.57,0.334196,0.004765,0.002865
191121,4,47,1.65,0.213183,0.002730,0.001945
191121,4,48,1.51,0.203275,0.002296,0.002177
